gamma,regime_source,strategy,n_months,ann_return,ann_vol,sharpe,max_drawdown,VaR_95_loss,CVaR_95_loss,final_wealth,avg_turnover,max_turnover
0.06,altdata_bnmeanrank_hmm,RS-CVaR,108,0.10939283558300428,0.12856508412426856,0.8508751526757237,-0.1859520076650063,0.05747304802805246,0.07690347028353904,2.545471342715124,0.11570077243667373,1.9046497300354
0.06,altdata_bnmeanrank_hmm,RSDR-CVaR,108,0.1000242037017749,0.14708403558353805,0.6800479964051912,-0.21688662754900845,0.06608179765453169,0.08991053072318093,2.358414677158128,0.02393533515634339,0.6956881821253987
0.06,altdata_bnmeanrank_hmm,SAA-CVaR,108,0.10583905064090615,0.12927820640122845,0.8186921337106393,-0.1859520076650063,0.061229131035581696,0.08132443825447415,2.4730181260685242,0.07236294953689033,0.979452279975014
0.06,altdata_bnmeanrank_hmm,Equal_Weight_ETF,108,0.10555338679775539,0.1508230382204265,0.6998492275662161,-0.2325849051238369,0.06372543499999998,0.09408538333333333,2.467274522630312,,
0.06,altdata_bnmeanrank_hmm,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
0.08,altdata_bnmeanrank_hmm,DR-CVaR,108,0.10555338679775517,0.15082303822042648,0.6998492275662148,-0.2325849051238369,0.06372543499999997,0.09408538333333331,2.4672745226303086,1.6305115693829412e-15,2.2551405187698492e-14
0.08,altdata_bnmeanrank_hmm,RS-CVaR,108,0.10939283558300428,0.12856508412426856,0.8508751526757237,-0.1859520076650063,0.05747304802805246,0.07690347028353904,2.545471342715124,0.11570077243667373,1.9046497300354
0.08,altdata_bnmeanrank_hmm,RSDR-CVaR,108,0.09780016076282738,0.15007382904815467,0.651680318834578,-0.232584905123837,0.06550571944444442,0.09282831481481481,2.3158456494413784,0.01337448559671627,0.5999999999999999
0.08,altdata_bnmeanrank_hmm,SAA-CVaR,108,0.10583905064090615,0.12927820640122845,0.8186921337106393,-0.1859520076650063,0.061229131035581696,0.08132443825447415,2.4730181260685242,0.07236294953689033,0.979452279975014
0.08,altdata_bnmeanrank_hmm,Equal_Weight_ETF,108,0.10555338679775539,0.1508230382204265,0.6998492275662161,-0.2325849051238369,0.06372543499999998,0.09408538333333333,2.467274522630312,,
0.08,altdata_bnmeanrank_hmm,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
0.1,altdata_bnmeanrank_hmm,DR-CVaR,108,0.10555338679775517,0.15082303822042648,0.6998492275662148,-0.2325849051238369,0.06372543499999997,0.09408538333333331,2.4672745226303086,1.6305115693829412e-15,2.2551405187698492e-14
0.1,altdata_bnmeanrank_hmm,RS-CVaR,108,0.10939283558300428,0.12856508412426856,0.8508751526757237,-0.1859520076650063,0.05747304802805246,0.07690347028353904,2.545471342715124,0.11570077243667373,1.9046497300354
0.1,altdata_bnmeanrank_hmm,RSDR-CVaR,108,0.09780016076282738,0.15007382904815453,0.6516803188345786,-0.232584905123837,0.06550571944444442,0.09282831481481481,2.315845649441381,0.013374485596715805,0.5999999999999999
0.1,altdata_bnmeanrank_hmm,SAA-CVaR,108,0.10583905064090615,0.12927820640122845,0.8186921337106393,-0.1859520076650063,0.061229131035581696,0.08132443825447415,2.4730181260685242,0.07236294953689033,0.979452279975014
0.1,altdata_bnmeanrank_hmm,Equal_Weight_ETF,108,0.10555338679775539,0.1508230382204265,0.6998492275662161,-0.2325849051238369,0.06372543499999998,0.09408538333333333,2.467274522630312,,
0.1,altdata_bnmeanrank_hmm,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
