Date,Equity,Interest_Rates,Credit,Commodities,Emerging_Markets,Foreign_Currency,Local_Inflation,Short_Volatility,Trend_Following,Local_Equity,FF_Market,FF_SMB,FF_HML,FF_RMW,FF_CMA
2003-07-14,0.009508420431486569,-0.00021334010030365044,1.3370226382903108e-05,0.0010698078717456467,0.007823005250632247,-0.0003322386988291622,-0.0016794542776195896,-0.0017699078884003453,0.000995236866047471,-0.0035798210132087374,-0.003225964701401857,0.0032426048530782535,0.003789500251310253,-0.004818885213417102,0.0010417659578970406
2003-07-15,-0.0028893403516051814,-0.0064678458066208915,-0.0007162364515685368,-0.007052717541220107,0.00022923848844139008,-0.0012855732239480753,-0.0028950514218651757,0.001276012753452932,-0.001228890414261565,0.0005243174898721106,-0.0002508565456050497,-0.003273067138452972,0.00027303813604479714,-0.0012032618966350613,-0.0016967009113422968
2003-07-16,-0.005571045049455472,-0.0017820523821642884,-0.0004812243598450816,-0.005280652204988223,-0.000501673970171784,0.004120682162511528,0.00013832304250657648,0.00023162416271437793,-0.0026463032411854336,-0.0005798905849460079,-0.0007689558234782118,-0.0005655603404643062,-0.0020164929691344645,0.00425785046094219,-0.002103548388361901
2003-07-17,-0.01170699392549924,0.0005017538259463373,-0.0018693256075116215,0.0025143562987158937,0.002429303167877994,-0.0025197162115281643,0.0005828649303279681,-0.0018195842746791188,-0.0030850292598309215,-0.002976628209548358,-0.0031863004895377692,-0.01594429603804988,-0.0048734349242279314,0.009672300705697405,-0.008321987113751933
2003-07-18,0.007741974153615459,0.0016093235566286095,-0.0008015259665803951,0.002842200169185098,-0.0015616327688439803,0.0016947697310873042,0.0006824540433597378,0.006474381764960321,0.0018661264956406232,0.0016843964003086277,0.0013412295795253125,-0.0015004651020356175,-0.000901697789795772,0.004380022027880588,0.003044305649337278
2003-07-21,-0.010690263334484857,-0.0031407888166157904,-0.0014932082642796138,0.0007724433580962046,0.005964470252290123,0.008002891097165198,-0.009503665482015032,-4.542049850182663e-05,-0.004340602098811711,-0.0025389626727385737,-0.002475683680279041,-0.0026891512303230335,-0.0029932838692918098,0.00012251269800289113,-0.001238084273145271
2003-07-22,0.006357450185678606,0.00040763542746663375,-0.00019502775577852132,-0.01831375139356187,0.0004409864609225372,-0.0022088530031667605,0.0018127539158557765,-8.24469710540435e-05,0.001477854593579503,0.0009609464127504404,0.000747015936152836,0.005547440931558477,0.0060435252246605516,-0.005947970468655996,0.007748005826466847
2003-07-23,0.001524479919989326,0.0023132591259409398,-0.0004184607790326698,0.00532411306122522,-0.004175949183931518,0.007818347687795308,0.00336263663057942,0.0002182186271703138,0.0002497561950120888,-0.0012650057904908748,-0.0007151425071304351,0.0036926525560853508,-0.010696881586365118,0.002729893276040688,-0.004963475807615582
2003-07-24,0.0011710974520307738,-0.0032494264609413777,-0.0001244333276933995,0.006883561727491722,-0.000134351433898389,0.0026798203664849156,0.000847170355111847,-0.0027447274664896015,0.0002925573349748744,-0.005976595447287015,-0.006309917294659975,0.001535179824224363,0.004960842847599488,-0.0008073164035649917,-0.00109843379569946
2003-07-25,0.007811173496189116,0.0036248568392508954,-0.0015867386360795795,0.0015449885865805022,0.0011486791505991357,0.0014920701684471107,-0.000721957362449207,0.0035600867194451307,0.0009318990407359393,0.0043065508546770975,0.004178321358713499,-0.006661307873074675,-0.0026245826294808974,0.0020434606432528065,-0.001630888059401169
2003-07-28,0.0034778611452339916,-0.0028027559640890565,-0.0013757520047399344,0.005233918865305312,0.0028793546930075886,0.0009616422918908444,-0.003464100009441695,-0.002203877775948306,-0.0006031457397318431,-0.003547066628815994,-0.0033026936142015115,0.008724769417468298,0.004195012620802728,-0.004559173014877392,0.005363295166459046
2003-07-29,-0.005454031506458833,-0.00068467212846546,-0.0021186977344996604,-0.00037928515802702054,-0.0011512037740451322,-0.0020990941438162004,-0.006136560687264172,-0.00011282981490111236,-0.0021999108598819467,-0.0006212152490744534,-0.0005645156845289455,0.0039680657614719166,0.00071934129368571,-0.0005389776327369721,0.0002712729726819596
2003-07-30,-0.0017469287619750824,-0.0006095390583964878,-0.0011511538427239146,-0.001141934537956184,-0.004474498662446685,-0.005216952407495727,0.006548769082694709,-4.6007303459219865e-05,0.0014392139225665936,6.121198339385336e-05,-0.00035213785841539625,0.00014168503480328255,-0.005672128819800463,0.008678310056673966,-0.006067585698173286
2003-07-31,0.004071430041090699,-0.003128839441350131,-0.005729266035769082,0.00417465090583555,0.0005728997157734698,0.0020700983550895127,-0.00018832953027753292,-0.0015084602937674354,0.0008690920168114142,-0.002785318671397099,-0.0025826949818317014,0.001518193970674664,0.00634092009754344,-0.004268252925461343,0.006891855195986035
2003-08-01,-0.008276552462437177,-0.002078862727152284,-0.0011091922737302886,0.017433086283199603,-0.009100320833460282,0.0032750244526604435,0.005379489217066276,0.0006282061220118556,-0.0018832738507183122,0.0006163212256526333,0.0007450161885823609,-0.010689276003217885,-0.001808049528898318,-0.0009389049408595729,0.0021087152376007257
2003-08-04,-0.0011712346150339547,0.002617539438702382,0.0003269935715048166,-0.010652873097353042,-0.007861896653546094,0.0006957153257325151,0.003131500525489356,0.0012267604567443983,-2.0920001465546227e-05,0.0006614001898966367,0.0002591581959494687,-0.006861374351757147,-0.0029380749523917073,0.004011978914778489,-0.003423470325062493
2003-08-05,-0.008828260504150963,0.00013126019138895702,-0.0028734185545545386,0.001164912250463901,0.00741173155453146,0.00402095533415435,-0.008486988223486584,-0.0060602983246958505,-0.004760885505263641,-0.008950890693900673,-0.00853979726532661,0.0020654224930188713,0.0008962362162892745,0.0036304503357733713,-0.003514199508849594
2003-08-06,-0.004265409310560819,0.002181666644230169,-0.0002878470286020705,0.0011167822195416038,-0.009997227499455126,-0.006434531706259954,0.005996761555670178,0.004802669565290815,-0.00168288155184147,0.004224308858467137,0.003972109437694733,-0.009599156209317892,0.004627760164581825,0.007439453836077047,-0.006315243566326184
2003-08-07,0.004383633582141469,0.0022324141050228423,-0.0008805985973790243,0.011422120119759049,0.00470233492524451,0.004430399390397596,0.002978109161584173,0.004145104629123554,0.0030166576567936696,0.0006573835902938599,0.00036298249346930576,-0.006523485964148186,-0.00546277210146065,0.008334194649399381,-0.005292981238281898
2003-08-08,0.005070466614720742,0.003936503804016359,-0.0006125666936710587,-0.006114706048491243,0.007147698088411975,-0.005985718637962597,-0.0025718546723048513,-0.0008680406598072232,0.0015852547650110616,-0.005460224485190821,-0.005193392256666088,-0.0017251653866874339,0.0018937235151916863,0.005461684564342152,-0.002690528633643568
2003-08-11,0.004927852281240695,-0.002991890916416723,-0.0002241415577489607,0.0009428163100986236,0.0009167199720339241,0.006717709335900171,0.0026140256236517807,0.00033113705368639995,0.002434819012502956,0.00018999631383319294,0.0002678981527375005,0.005528943736553367,0.0006358887821256647,-0.002261195848057086,0.0012911887095221923
2003-08-12,0.007578885457978565,0.0002687114238458813,-0.00041091507231609146,0.0023713507977504663,-0.0020648337130598,-0.003887840838679944,0.0028672250058544065,0.0009216123284229022,0.003977226429910205,0.001934272769353462,0.002420052226156575,0.004933552014532649,0.001356457488692362,-0.003040796637038034,0.0026081163106625245
2003-08-13,-0.00023234200848025745,-0.006236070374828493,-0.0009988185898468704,-0.0028295503851677043,0.00547284268718922,0.006313702029160078,-0.0007987331925510596,-0.00010658084955111901,-0.0021137892210472582,-0.0020479166991831757,-0.002275794674188421,0.004087933566769307,0.0017125048574557588,-0.001486281212658481,0.0012278039856073206
2003-08-14,0.008791265411170724,-0.00501330809217543,0.0005251535041162019,-0.0009264202616790145,0.0005275020705570669,-0.0001818492507901009,0.005963927907311723,-0.0002836308187454742,0.005977718794507257,-0.00044667446527346666,-0.0010346740514714592,-0.0005072600834980041,0.004418031989786183,0.0006753259458906402,0.0029102315444553923
2003-08-15,0.0012660414880923062,0.0011019914371676672,-0.0006731900171527351,-0.0035343993147090406,0.001095749869369294,-9.377128456469845e-05,0.004325984221935471,-0.0021686601697422357,0.0008775892978982089,-0.0015323327889345132,-0.0015062941055708635,0.0015806153038260217,-0.0012325502107206534,0.0011173065662617634,-0.0009917850167529287
2003-08-18,0.008817692402644265,-0.002520940346193565,0.0025782561017348967,0.00872351364581445,0.00021551733617866035,-0.007492660408946309,0.000384344903472336,0.001961269202187095,0.0031491343083208698,0.0031809027686000016,0.00315659818344218,0.005402835543860537,-0.0005103413825400696,-0.004975552254841949,0.003634479253848021
2003-08-19,0.0034145264224301848,-0.003394291967851334,0.004842633909485366,-0.00011327504314755208,0.0012295125570881483,0.0008013245312744951,0.0070526345511951576,0.00013989144031208438,0.0014663995756192877,0.003267120874048164,0.003247134115377499,0.007096740640286992,0.004562165839768205,-0.003311597731949353,0.002410407687468166
2003-08-20,-0.0012506396945890072,-0.002743729871269866,0.0020520666291326027,0.0104724152593186,0.0011062057263052315,-0.0007336982468398014,-0.0013343227934227654,0.000905023107390702,-0.0017317847318359496,0.0027150886516608052,0.0023675882452970634,-0.0009188328229240541,-0.0011685426835721172,0.002786658547258713,0.00346175042110096
2003-08-21,0.0049932014772490615,0.001485188288850895,-0.0003894357850260644,0.005338518679481348,0.005009420577365602,-0.010231837755118862,-0.0037392644782050393,-0.001558589839468226,0.0020394246256888494,-0.0017366173995487979,-0.0014495454358815218,0.005180195983445073,0.003186212464528008,-0.006121616482785095,0.006129964274766791
2003-08-22,-0.00499320147724906,0.00026222266076253437,0.0009494815553234638,0.0032175714955896963,0.002187994464140666,-0.003600685802271776,0.0009387656409928519,-0.0017924274166361705,-0.003256925810050211,-0.0049043011156285525,-0.004926504419088491,-0.0093013396947167,0.00026863206235929187,-0.0035491101497061176,0.0016444288429678837
2003-08-25,-0.002620039090637189,-0.0005728677018453951,-0.00034858991211869633,-0.006831943187548653,0.00035262060047212265,0.0006318155887995627,-0.003451306188230085,0.0012216595528033885,-0.0017653997695554822,0.002515708515071713,0.002319933097934144,-0.00260730967348343,-0.0027115926867351445,0.003089072737724969,-0.0036410173866360173
2003-08-26,-0.0010271042272419514,-0.0018940203011157993,0.0016818904762470428,-0.00030735753311845175,-0.0013439904182954124,-0.0014977380704000818,0.0008829687334096273,0.0024980212947710656,0.00029690507921554664,0.005602431479164553,0.0051577132075085776,-0.0006996636877796174,0.00021280723447443105,0.00031740045578109355,0.00040300154546639
2003-08-27,0.0026227279986518314,-3.0627108136961307e-06,-0.0005182084369706464,-0.005239719255194799,0.0027029835655233143,0.0019046404267853033,-0.0031419155678043863,-0.0010925485475084809,-0.0003132711729409523,-0.001708464420729745,-0.0017523751232038699,0.007765544759533823,0.00137243028619943,-0.004489160065642773,0.0045254255570083115
2003-08-28,0.003637607739664792,0.0004940888288495461,0.002046354541122206,0.0027725505163392864,-0.0047240006426252645,-0.0005383560033215408,0.0010707736284871526,0.0011820602113132082,0.0023819308643180824,0.003120248452816112,0.003046745754439359,0.0012434793387026018,0.0012022926029649082,-0.0005716294061871344,0.0013424216994821546
2003-08-29,0.002493201654136266,-0.0010054145940423154,0.002351615495772671,0.003850687706723507,0.002081861161081497,0.005040878110393183,-0.0017637029791291088,0.000499496481362978,-3.127908462765682e-05,0.003490864397420823,0.0032825957570475567,-0.005045580169804095,0.0015409174569843106,-0.0004038575015699263,0.0020045895101296306
2003-09-01,0.006543344645843394,-0.004116549184120292,0.0020080764650291768,0.0003344773240563334,-4.391607709359872e-05,0.0015407072946069936,0.002466523907753503,-0.0030811621730527762,0.003514025704463762,-0.005228931190666156,-0.00024552936589039565,-0.0050126055927128856,0.0019987168091803557,0.001683358542776076,0.0007860968376256685
2003-09-02,0.007840541957721603,-0.008356212371941944,0.0023066035648250304,-0.016275893818954033,0.00043792795287700284,-0.0029344339075033045,-0.0020911783909679377,0.000357821527631278,0.0010546870956421352,0.008799908599921972,0.007789117296923778,0.0033812901335864252,-0.0008578073713870138,0.0060893152333754445,-0.0023553580392663247
2003-09-03,0.007447375053669341,-0.0005513116362280664,0.0003360206417183202,0.006204548461832365,-0.00033215758322890953,0.004903218769744418,0.0006431064876555765,-0.003014568426294977,0.002609940562407687,-0.003059643704947746,-0.0034571659389484536,0.0015410839668991733,0.002330002581909337,0.001604491958989756,-0.0018406725678748064
2003-09-04,0.00044286980351835475,0.005142965474718455,-0.0011507756906683005,-0.004892565295749586,0.00021556605374239784,0.0013117740014500076,0.0002325580551532135,-0.0009218904457114154,0.0006030024344479009,-0.001045882863852245,-0.0006980528373941972,0.004722680311721418,-0.0009877150106338062,-0.00802994267913019,0.004948654444404809
2003-09-05,-0.00388177718060098,0.004966353234967467,0.0004171520202940369,0.0002315825848369455,0.003098639730397849,0.0030721505154309462,0.004741009464948842,0.000951717921422074,-0.001794492244665432,-0.003772996333043181,-0.0036284291006971362,-0.0009798890895327838,0.0020046443203686594,-0.0025902775655663964,0.006081698901391522
2003-09-08,0.008079286933584838,0.0013161507873274486,0.00024530072578387956,-0.0013050763413815587,0.0010192316244911545,-0.0026365776864800804,-0.003844283226835077,-0.0030832315749874774,0.0029460503250359135,0.0012324719750539358,0.001063958473686075,0.005394270237186173,-0.0016073608530213206,-0.003482764089935407,0.0033139597044789526
2003-09-09,-0.005970166986503684,-0.00409261075701106,0.0017072723258364556,0.004361543902943156,-0.0034740829967703983,0.007814202526886912,0.0019436782444401041,0.003121611598444519,-0.0021576412884293083,0.0010068113077744108,0.00038263333668637524,-0.0017854351343362502,-0.004097161248094968,-0.002119118691562374,0.0006744234068991093
2003-09-10,-0.010254213791814248,0.00335350128325056,0.00039330959044797014,0.003686349623051809,0.00193847641019329,-0.006019652212376685,-0.0013910296547240486,0.0028509865801430454,-0.004869211193832873,-0.0032501779899459446,-0.0030581923721415896,-0.00741762824625576,-0.007292645239357519,0.009053217133955968,-0.008773831536692771
2003-09-11,0.001567222978344649,0.001605639024358324,-0.002400475967466428,-0.0016411143901934753,0.0006457611141566412,0.0013664075977471452,-0.0032075088730489283,0.0004717660842947812,-0.001285713799114161,0.0036539387602973926,0.003781520475860243,0.005783650965990999,0.002368022334788593,-0.0002258682064762937,0.001293730378010428
2003-09-12,0.001564770633350951,0.0031246424404507115,0.0009905284419414301,-0.00936455287809606,-0.0012706789583506785,0.0020291386949817577,-0.0009243452205153534,-0.0012915392737026824,0.0007674404489770418,-0.001222495333207525,-0.0014162562387599826,0.002101915149620871,0.001230530255185885,0.0006949283033539251,0.001825911062045501
2003-09-15,-0.0014529200655928613,-2.5567622054171924e-05,0.0008438494433167357,-0.004346992951077073,-0.0020102773626512276,-0.0017590963794495047,-0.0003811789396529191,0.0002382915014279092,-0.00025814140423343886,-0.002259558644664261,-0.002320057254470486,0.0011718797393151345,-0.0013146393513307137,0.003917046984573083,-0.003093751922047606
2003-09-16,0.012669651582195638,0.001342527374350856,-0.0012340318815322452,-0.012462626884859706,0.0009394071614276148,0.0005254370190943122,-0.005977440089768507,-0.006359455785706488,0.005859419267805348,-0.002051868556221914,-0.0019430379493029191,0.0017444534769540192,0.0022845788485680914,-0.004500065331770048,0.000834998933752417
2003-09-17,-0.0001104423216097325,0.0022425018064454023,0.0009513091575314393,-0.0018982417321315712,-0.001569713928136906,0.004969169135599539,0.00018060904792008628,-0.0006300880904848105,-0.001204296852129563,-0.003229806141590779,-0.003287543162787861,0.0017007910749480576,0.0012321732261464133,-0.0018978820475414383,0.002012192778130819
2003-09-18,0.008797065749040415,0.0013808667228351597,-0.0001840913533307627,-0.0023360001994843227,-0.0025413694528172376,0.0020561652647288165,-8.481504898476613e-05,-0.0045982247424584555,0.003465301735158871,0.0020939901666011847,0.0020625837587716425,-0.004860820947707069,0.0028441886348485527,0.001282056971031851,0.0007586221415762265
2003-09-19,-0.005489090519495223,0.000731722553627155,0.0003340519980155255,0.0031543594437471803,-0.001229913844375317,0.008539273139117643,0.0005488702889084999,0.0022149848672326977,-0.003405825232437576,0.0036929800782828314,0.003955021726804672,0.0028047128618826408,-0.000229880868367269,-0.001293606495302559,0.0038045537154508292
2003-09-22,-0.01575534643152312,0.005264091155687484,-0.0033663799068323033,0.0037185244057724776,-0.0027538502439126205,0.006051530971729688,-0.007982432258371065,0.000126536869776866,-0.0080494119969847,0.002917656320624679,0.0031690732662926872,0.0009861213496271408,0.0027564397355463776,-0.0027085244619783075,0.0033979996957168098
2003-09-23,0.002345714563435785,0.0011362691652686853,-0.0005457533041728725,-0.0014690987485956762,-0.001750238095732459,-0.0014239464222805674,0.002538454559049565,0.0019821286070401027,0.0013593928328646731,0.0033005581232597608,0.003250426454218056,0.0041772354897518385,0.0005254033631846087,-0.0038742959890833446,1.3613779507521025e-05
2003-09-24,-0.00964133028904231,-0.000704246851687432,0.0009215497267078469,0.012463652521165202,0.0034799847518826735,0.0013906003810336995,0.0045248019231254565,-0.007132621479141471,-0.0023596461091672603,-0.00685551310783967,-0.006819288305774272,-0.003998706090218526,-0.00046453018802316344,0.010823131186846897,-0.005442843485030916
2003-09-25,-0.008939239159654134,-0.001057851192911769,0.0009245213672974678,-0.0011817259206600508,-0.0025024030950088504,-0.003574361887169636,0.0033185608246344973,0.0004040554387484464,-0.003018439928222842,0.0026028364400012653,0.002259212437331244,-0.018799524934669663,-0.0029178312832214602,0.0033706473677982103,-0.00477310739892795
2003-09-26,-0.005813638488810172,0.0014762292300749052,0.0004787709655235872,-0.009861954956632021,-0.0024997155075502714,-0.002048723917490616,0.003088759409979196,-0.0025500433757259583,-0.0013428122174516518,-0.0025175543650707045,-0.00340295066948306,-0.012412829553640927,0.0005561638465620737,0.005171517623832488,-0.0021153628192173736
2003-09-29,0.0033099385352112595,-0.0014058176772701828,4.46012152994211e-06,0.012096400288846806,-0.0017114308700642339,0.008542064691413227,-0.0016121007559905386,0.0067670064945767865,0.0006147576714436373,0.008250500396919706,0.0077347406754305235,0.0013777672123692743,0.00046423959564066166,-0.0027708069757313054,0.0012414205611302484
2003-09-30,-0.009387590406328935,0.003975699809824661,0.0005578799922405812,0.001985527700116746,-0.0026238838105839316,-0.005608899694644159,-0.0004018658134846984,-0.003874904355631871,-0.0016733942954586583,-0.00021492545031002834,-5.465454916501501e-05,0.0004044153267724533,0.0005222424203742827,0.001357207659991077,-0.00046248286904112396
2003-10-01,0.017558312213378734,-0.00041702995273967976,0.0008171158258188939,0.002759236372375871,-0.002451021847107409,0.006886104908503872,-0.00021058472585795728,0.007691813844625318,0.007029030985292497,0.0026076437661407756,0.0020757912109071706,0.003297113878304725,0.0007506012145787794,0.010591721873899005,-0.008993630079116167
2003-10-02,0.005747466094746148,-0.0037027988164453837,-0.0011759649310305975,0.007192256826118171,0.0026118360158708513,0.0015344572628877191,0.0013343694057991792,3.604287986706204e-05,0.0028075075626288713,-0.002192453481873191,-0.002145052222024124,-0.0009978648976276393,0.0012153369123117696,-0.0004499155881596134,0.00038686280427240234
2003-10-03,0.012729068699547558,-0.004457609503285986,-0.0024454962706408614,0.0010050753149205673,0.004308051579692678,-0.0014641869421700166,0.001066567771836292,0.00013542428706950823,0.00591481202766813,-0.00315223282323481,-0.003248070612204621,0.00407437671473623,0.00122340295721447,-0.0024808958113292125,0.002047668683423024
2003-10-06,0.002548619031484131,0.0014349219101712427,0.0007471150993930014,0.001951074933577989,0.002030510206088154,0.003974590992266621,-0.00015184358240816296,0.001666481766320531,0.0007921678522217123,0.0016142655181064624,0.0016430290118451384,0.003217822281258253,0.0031529478838182965,-0.003046005910886191,0.0033269590601445365
2003-10-07,0.0021004927296199407,-0.001349547617755554,-0.0007077871746878151,0.008971565470269624,0.0014904799440769846,0.004454245253817749,-0.0013317198121438221,0.000816173923789556,-0.0005136542195877383,0.003869528068078436,0.003710892169541187,0.00038492612186410155,0.0014578513388848358,-0.000525994594103232,0.0030047946437846383
2003-10-08,-0.003872757260844354,0.0016232107186704796,-0.0006271558259376983,-0.003861455405166522,0.007933864253542228,0.0016077442115622568,-0.002004180653927874,0.000666298734468294,-0.0018904965899947217,-0.0017282004878991352,-0.0014437742792458952,-0.003164212669339078,0.002160886960401659,-0.001105082811186543,0.002475195213404617
2003-10-09,0.0076205570621009746,-0.0011033861104781473,-0.0007592136782182571,0.017224924840073555,0.00043315642086913346,-0.002412129208908067,0.001079943692223555,-0.0009867958281927114,0.003412754499594343,-0.0018625638359583167,-0.0018004838049738995,4.4241348624938365e-06,0.0031767263579516565,0.0017703772295935057,-0.000443191740464215
2003-10-10,0.0012095223861710923,0.00060648867425719,0.0012383041860170815,0.014565954226497833,0.000862323478621392,-0.00027818384066598777,0.003330067619003791,0.00018245915162724304,0.000294336996031987,-0.00103865700068773,-0.0013079199461974067,-0.005749389620810542,0.0027969636908641835,-0.000243751742305487,0.0015028540232497043
2003-10-13,0.007771918054002804,-0.0024832177362766232,-0.00019335739989749913,0.009363115016663037,-0.0015819485229513386,-0.0038773036755721784,0.0029775135337467215,-0.0006680509498129157,0.0012059571164996642,0.0008852798555793835,0.0007419043316208062,0.00603692152269962,0.0006734982142328641,0.0026687272701246857,0.0001549153751523387
2003-10-14,0.0027222753241279295,-0.004568319171234832,0.0015152230997722525,-0.008454782726577167,0.0012367585312447376,0.0038449377051746635,-0.0013268453403919292,-0.00023302170466014526,0.0017962345854204906,0.0023309488889298267,0.002175043096908163,0.0032505488457306546,0.0017124705647995207,-0.0018362771898151296,-0.0011878367149118804
