gamma,regime_source,strategy,n_months,ann_return,ann_vol,sharpe,max_drawdown,VaR_95_loss,CVaR_95_loss,final_wealth,avg_turnover,max_turnover
0.1,altdata_bnmeanrank_hmm,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
0.1,altdata_bnmeanrank_kmeans,DR-CVaR,108,0.10555338679775517,0.15082303822042642,0.6998492275662151,-0.232584905123837,0.06372543499999997,0.09408538333333331,2.4672745226303086,1.6305115693829412e-15,2.2551405187698492e-14
0.1,altdata_bnmeanrank_kmeans,RS-CVaR,108,0.10887530870307893,0.1345285518340069,0.8093100477095659,-0.1849707629727294,0.06113377284302541,0.0793461483079435,2.534804202188039,0.310401958538932,1.5580078150908183
0.1,altdata_bnmeanrank_kmeans,RSDR-CVaR,108,0.10611343239193949,0.15089568482093865,0.7032237702347797,-0.2325849051238369,0.06372543499999998,0.09408538333333334,2.4785460769553236,0.0037037037037090177,0.2
0.1,altdata_bnmeanrank_kmeans,SAA-CVaR,108,0.10583905064090615,0.12927820640122845,0.8186921337106393,-0.1859520076650063,0.061229131035581696,0.08132443825447415,2.4730181260685242,0.07236294953689033,0.979452279975014
0.1,altdata_bnmeanrank_kmeans,Equal_Weight_ETF,108,0.10555338679775539,0.15082303822042648,0.6998492275662163,-0.2325849051238369,0.06372543499999998,0.09408538333333333,2.467274522630312,,
0.1,altdata_bnmeanrank_kmeans,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
0.1,altdataonly_gmm,DR-CVaR,108,0.10555338679775517,0.15082303822042642,0.6998492275662151,-0.232584905123837,0.06372543499999997,0.09408538333333331,2.4672745226303086,1.6305115693829412e-15,2.2551405187698492e-14
0.1,altdataonly_gmm,RS-CVaR,108,0.10121925779042251,0.12902439700519766,0.7844970419535846,-0.17356769059418264,0.0598532367603467,0.08074242003201065,2.381574537308779,0.3839584567516664,2.0
0.1,altdataonly_gmm,RSDR-CVaR,108,0.10555338679775539,0.15082303822042648,0.6998492275662163,-0.2325849051238369,0.06372543499999977,0.09408538333333318,2.46727452263031,6.339322071395541e-15,5.657974089245954e-14
0.1,altdataonly_gmm,SAA-CVaR,108,0.10583905064090615,0.12927820640122845,0.8186921337106393,-0.1859520076650063,0.061229131035581696,0.08132443825447415,2.4730181260685242,0.07236294953689033,0.979452279975014
0.1,altdataonly_gmm,Equal_Weight_ETF,108,0.10555338679775539,0.15082303822042648,0.6998492275662163,-0.2325849051238369,0.06372543499999998,0.09408538333333333,2.467274522630312,,
0.1,altdataonly_gmm,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
0.1,altdataonly_hmm,DR-CVaR,108,0.10555338679775517,0.15082303822042642,0.6998492275662151,-0.232584905123837,0.06372543499999997,0.09408538333333331,2.4672745226303086,1.6305115693829412e-15,2.2551405187698492e-14
0.1,altdataonly_hmm,RS-CVaR,108,0.09868961659446085,0.12529601357544068,0.787651688016713,-0.1859520076650063,0.05737041104287284,0.0769614090552335,2.332787509362868,0.12906265918202692,2.0
0.1,altdataonly_hmm,RSDR-CVaR,108,0.1006566523529453,0.1499218998674967,0.6713939220481278,-0.232584905123837,0.06550571944444442,0.0928283148148148,2.37064631668114,0.005555555555561685,0.1999999999999999
0.1,altdataonly_hmm,SAA-CVaR,108,0.10583905064090615,0.12927820640122845,0.8186921337106393,-0.1859520076650063,0.061229131035581696,0.08132443825447415,2.4730181260685242,0.07236294953689033,0.979452279975014
0.1,altdataonly_hmm,Equal_Weight_ETF,108,0.10555338679775539,0.15082303822042648,0.6998492275662163,-0.2325849051238369,0.06372543499999998,0.09408538333333333,2.467274522630312,,
0.1,altdataonly_hmm,SPY_Benchmark,108,0.10440594022558947,0.15225964856648938,0.6857098463615398,-0.23916574077604125,0.07564429999999991,0.0925035,2.4443230605647592,,
